u_id,sa_id
cst_id011617,sa_no114287
cst_id042260,sa_no119474
cst_id026950,sa_no100662
cst_id026950,sa_no101341
cst_id062656,sa_no094189
cst_id040966,sa_no102001
cst_id023939,sa_no081817
cst_id023939,sa_no081824
cst_id023939,sa_no074124
cst_id010012,sa_no075417
cst_id012384,sa_no114708
cst_id012384,sa_no087753
cst_id012384,sa_no087749
cst_id012384,sa_no087709
cst_id012384,sa_no097138
cst_id012384,sa_no087754
cst_id012384,sa_no087734
cst_id012384,sa_no097047
cst_id012384,sa_no087768
cst_id002946,sa_no044184
cst_id067267,sa_no092210
cst_id043440,sa_no094391
cst_id043440,sa_no010342
cst_id043440,sa_no002853
cst_id021248,sa_no148816
cst_id058310,sa_no106090
cst_id000412,sa_no048432
cst_id059951,sa_no040387
cst_id067348,sa_no106589
cst_id011471,sa_no082842
cst_id011471,sa_no089090
cst_id059046,sa_no144312
cst_id059046,sa_no128880
cst_id059046,sa_no144209
cst_id069206,sa_no072345
cst_id018898,sa_no002291
cst_id034559,sa_no020150
cst_id010961,sa_no080013
cst_id010961,sa_no080019
cst_id010961,sa_no063122
cst_id010961,sa_no063113
cst_id010961,sa_no080020
cst_id010961,sa_no063097
cst_id001898,sa_no127075
cst_id037275,sa_no136027
cst_id033671,sa_no091956
cst_id033671,sa_no064083
cst_id033671,sa_no130869
cst_id023546,sa_no013349
cst_id023546,sa_no123388
cst_id059688,sa_no101221
cst_id008611,sa_no068822
cst_id008611,sa_no094546
cst_id015981,sa_no053589
cst_id015981,sa_no017119
cst_id051946,sa_no145786
cst_id005236,sa_no103408
cst_id005236,sa_no103407
cst_id005236,sa_no125318
cst_id005236,sa_no103409
cst_id051747,sa_no096311
cst_id010156,sa_no105809
cst_id010156,sa_no076160
cst_id010156,sa_no105848
cst_id071373,sa_no035859
cst_id016891,sa_no083672
cst_id026631,sa_no105074
cst_id047637,sa_no000068
cst_id047637,sa_no033513
cst_id009983,sa_no083773
cst_id009983,sa_no147650
cst_id022081,sa_no139489
cst_id022081,sa_no127674
cst_id022081,sa_no023258
cst_id022081,sa_no002218
cst_id034225,sa_no023464
cst_id034225,sa_no063444
cst_id034225,sa_no140346
cst_id034225,sa_no063502
cst_id062312,sa_no019974
cst_id056587,sa_no011933
cst_id056587,sa_no104919
cst_id041624,sa_no128124
cst_id066060,sa_no111120
cst_id066060,sa_no032492
cst_id006376,sa_no128714
cst_id006376,sa_no128591
cst_id006376,sa_no056101
cst_id026418,sa_no123608
cst_id026418,sa_no123658
cst_id017003,sa_no057438
cst_id017003,sa_no148073
cst_id038604,sa_no111692
cst_id038604,sa_no111701
cst_id038604,sa_no069614
cst_id038604,sa_no130946
cst_id038604,sa_no085372
cst_id038604,sa_no111693
cst_id017862,sa_no122162
cst_id017862,sa_no122527
cst_id017862,sa_no122528
cst_id044500,sa_no030032
cst_id044500,sa_no117816
cst_id044500,sa_no098932
cst_id044500,sa_no036162
cst_id044500,sa_no117082
cst_id044500,sa_no117817
cst_id050274,sa_no128452
cst_id050274,sa_no059838
cst_id050274,sa_no147292
cst_id035850,sa_no063330
cst_id035850,sa_no098033
cst_id035850,sa_no016092
cst_id035850,sa_no146034
cst_id060660,sa_no065830
cst_id072636,sa_no004178
cst_id062829,sa_no115733
cst_id062829,sa_no027287
cst_id044171,sa_no107905
cst_id044171,sa_no108012
cst_id067830,sa_no146562
cst_id067830,sa_no146542
cst_id043445,sa_no099927
cst_id029451,sa_no121008
cst_id029451,sa_no136973
cst_id029451,sa_no137014
cst_id029451,sa_no145908
cst_id034436,sa_no006262
cst_id034436,sa_no053455
cst_id049691,sa_no010288
cst_id013196,sa_no007654
cst_id013196,sa_no022988
cst_id013196,sa_no007040
cst_id013196,sa_no093301
cst_id013196,sa_no007212
cst_id012284,sa_no096207
cst_id060527,sa_no021663
cst_id060527,sa_no081116
cst_id060527,sa_no043310
cst_id060527,sa_no049107
cst_id060527,sa_no021662
cst_id060527,sa_no081135
cst_id002639,sa_no148290
cst_id002639,sa_no038021
cst_id030151,sa_no081522
cst_id020192,sa_no092696
cst_id020192,sa_no092693
cst_id066948,sa_no079453
cst_id066948,sa_no013363
cst_id008056,sa_no066299
cst_id008056,sa_no050475
cst_id008056,sa_no071252
cst_id008056,sa_no071253
cst_id006199,sa_no046230
cst_id006199,sa_no074021
cst_id006199,sa_no084389
cst_id006199,sa_no105171
cst_id006199,sa_no089803
cst_id039344,sa_no029048
cst_id016742,sa_no085674
cst_id016742,sa_no001841
cst_id016742,sa_no062345
cst_id016742,sa_no145971
cst_id016742,sa_no102000
cst_id016742,sa_no102012
cst_id016742,sa_no145970
cst_id016742,sa_no140080
cst_id016742,sa_no106369
cst_id016742,sa_no102021
cst_id016742,sa_no146787
cst_id030442,sa_no131437
cst_id002048,sa_no134392
cst_id002048,sa_no030911
cst_id031503,sa_no030124
cst_id031503,sa_no060929
cst_id050410,sa_no059922
cst_id005710,
cst_id067361,sa_no134851
cst_id011712,sa_no128834
cst_id011712,sa_no144156
cst_id067344,sa_no086401
cst_id066272,sa_no091950
cst_id066272,sa_no091952
cst_id060516,sa_no079842
cst_id062637,sa_no107822
cst_id046264,sa_no069421
cst_id046264,sa_no094674
cst_id068556,sa_no076009
cst_id046481,sa_no050515
cst_id010901,sa_no095737
cst_id010901,sa_no104406
cst_id010901,sa_no079601
cst_id028633,sa_no145671
cst_id028633,sa_no145623
cst_id028633,sa_no061158
cst_id038678,sa_no134976
cst_id038678,sa_no071199
cst_id038678,sa_no020407
cst_id038678,sa_no085996
cst_id032101,sa_no108985
cst_id032101,sa_no028328
cst_id032101,sa_no137559
cst_id010140,sa_no076113
cst_id010140,sa_no076103
cst_id001485,sa_no107934
cst_id001485,sa_no000812
cst_id067046,sa_no014676
cst_id025884,sa_no081718
cst_id057674,sa_no003020
cst_id057674,sa_no053766
cst_id015817,sa_no140744
cst_id015817,sa_no130906
cst_id033562,sa_no015345
cst_id033562,sa_no147012
cst_id033562,sa_no052626
cst_id033562,sa_no071695
cst_id033562,sa_no071688
cst_id033562,sa_no146984
cst_id037293,sa_no022610
cst_id037293,sa_no091043
cst_id026148,sa_no048620
cst_id026148,sa_no004591
cst_id026148,sa_no142223
cst_id027233,sa_no136974
cst_id027233,sa_no094295
cst_id027233,sa_no066917
cst_id027233,sa_no066845
cst_id008619,sa_no023433
cst_id008619,sa_no068878
cst_id008619,sa_no116705
cst_id008619,sa_no068861
cst_id009613,sa_no125299
cst_id037390,sa_no123292
cst_id037390,sa_no014516
cst_id007290,sa_no062795
cst_id007290,sa_no062886
cst_id047301,sa_no035896
cst_id047301,sa_no091425
cst_id047301,sa_no148486
cst_id047301,sa_no043949
cst_id010838,sa_no072298
cst_id017018,sa_no086762
cst_id015771,sa_no016795
cst_id015771,sa_no128780
cst_id015771,sa_no058412
cst_id015771,sa_no022157
cst_id015771,sa_no001199
cst_id015771,sa_no003826
cst_id015771,sa_no016918
cst_id047356,sa_no125531
cst_id020660,sa_no050408
cst_id020660,sa_no121603
cst_id051249,sa_no138487
cst_id033344,sa_no123756
cst_id019773,sa_no068879
cst_id019773,sa_no023054
cst_id019773,sa_no079708
cst_id019773,sa_no066365
cst_id019773,sa_no068085
cst_id019773,sa_no063605
cst_id019773,sa_no097722
cst_id019773,sa_no079140
cst_id019773,sa_no064215
cst_id019773,sa_no074052
cst_id019773,sa_no072227
cst_id019773,sa_no066355
cst_id019773,sa_no064252
cst_id019773,sa_no066337
cst_id031557,sa_no051902
cst_id073486,sa_no009665
cst_id049385,sa_no142074
cst_id004993,sa_no055445
cst_id037714,sa_no126939
cst_id037714,sa_no058914
cst_id046643,sa_no100456
cst_id046643,sa_no026700
cst_id033587,sa_no120834
cst_id011568,sa_no081144
cst_id011568,sa_no048878
cst_id020966,sa_no128111
cst_id020966,sa_no078372
cst_id020966,sa_no128286
cst_id033746,sa_no015913
cst_id033746,sa_no092779
cst_id033746,sa_no092781
cst_id017726,sa_no065972
cst_id017726,sa_no051458
cst_id017726,sa_no094907
cst_id017726,sa_no051457
cst_id017726,sa_no101682
cst_id017726,sa_no086135
cst_id017726,sa_no022598
cst_id017726,sa_no023461
cst_id017726,sa_no086146
cst_id017726,sa_no094919
cst_id058582,sa_no137647
cst_id058582,sa_no124783
cst_id056913,sa_no138870
cst_id000383,sa_no048443
cst_id000383,sa_no000395
cst_id034111,sa_no066783
cst_id059500,sa_no041715
cst_id059500,sa_no100590
cst_id059500,sa_no027547
cst_id059500,sa_no115476
cst_id059500,sa_no082387
cst_id008924,sa_no082723
cst_id008924,sa_no069966
cst_id008924,sa_no069946
cst_id060632,sa_no003405
cst_id060632,sa_no044082
cst_id060632,sa_no009780
cst_id041051,sa_no105816
cst_id041051,sa_no095162
cst_id049198,sa_no111980
cst_id049198,sa_no111992
cst_id049198,sa_no104322
cst_id010539,sa_no077659
cst_id010539,sa_no077675
cst_id013938,sa_no120895
cst_id013938,sa_no120816
cst_id013938,sa_no120815
cst_id013938,sa_no120970
cst_id013938,sa_no043988
cst_id013938,sa_no120901
cst_id013938,sa_no120904
cst_id000766,sa_no009213
cst_id000766,sa_no008020
cst_id017411,sa_no009827
cst_id062604,sa_no042499
cst_id062604,sa_no138892
cst_id032495,sa_no147370
cst_id032495,sa_no078608
cst_id035500,sa_no005606
cst_id035500,sa_no146478
cst_id035500,sa_no049214
cst_id035500,sa_no115361
cst_id035500,sa_no047294
cst_id035500,sa_no110646
cst_id035500,sa_no034693
cst_id008573,sa_no068638
cst_id022532,sa_no052327
cst_id059589,sa_no134616
cst_id059589,sa_no134510
cst_id052098,sa_no127510
cst_id038351,sa_no093076
cst_id038351,sa_no116161
cst_id007507,sa_no063670
cst_id007507,sa_no103533
cst_id007507,sa_no063678
cst_id007507,sa_no103528
cst_id060355,sa_no074768
cst_id029275,sa_no021333
cst_id070007,sa_no020117
cst_id029998,sa_no125634
cst_id029998,sa_no139042
cst_id029998,sa_no125340
cst_id029998,sa_no127732
cst_id029998,sa_no111423
cst_id020732,sa_no046307
cst_id020732,sa_no142851
cst_id065373,sa_no003730
cst_id065373,sa_no065637
cst_id065373,sa_no022712
cst_id065373,sa_no146807
cst_id007236,sa_no097040
cst_id056046,sa_no063817
cst_id057407,sa_no033893
cst_id057407,sa_no096904
cst_id014047,sa_no121285
cst_id014047,sa_no121313
cst_id033367,sa_no039700
cst_id015032,sa_no098725
cst_id015032,sa_no040765
cst_id015032,sa_no098764
cst_id067680,sa_no141840
cst_id066328,sa_no115404
cst_id066328,sa_no115462
cst_id041997,sa_no139362
cst_id074344,sa_no015425
cst_id012802,sa_no078937
cst_id004781,sa_no054965
cst_id004781,sa_no054938
cst_id051300,sa_no060894
cst_id051300,sa_no017807
cst_id012279,sa_no087195
cst_id038684,sa_no024056
cst_id025634,sa_no102764
cst_id025634,sa_no000959
cst_id037711,sa_no129913
cst_id047837,sa_no136857
cst_id047837,sa_no135403
cst_id047837,sa_no135456
cst_id047837,sa_no128384
cst_id021373,sa_no069995
cst_id067528,sa_no005968
cst_id067528,sa_no103054
cst_id067528,sa_no106598
cst_id012490,sa_no088134
cst_id012080,sa_no012434
cst_id012080,sa_no012786
cst_id012080,sa_no102672
cst_id012080,sa_no078872
cst_id000454,sa_no001938
cst_id000454,sa_no001979
cst_id000454,sa_no135639
cst_id000454,sa_no001939
cst_id000454,sa_no001943
cst_id002231,sa_no034120
cst_id002231,sa_no034097
cst_id065795,sa_no132590
cst_id015741,sa_no137478
cst_id013880,sa_no146197
cst_id013880,sa_no020776
cst_id065800,sa_no136178
cst_id065800,sa_no136167
cst_id065800,sa_no142070
cst_id027276,sa_no035200
cst_id027276,sa_no130945
cst_id027276,sa_no057845
cst_id013849,sa_no110399
cst_id013849,sa_no015575
cst_id045278,sa_no103378
cst_id045278,sa_no103390
cst_id041523,sa_no066886
cst_id041523,sa_no036167
cst_id030518,sa_no087149
cst_id044254,sa_no137838
cst_id044254,sa_no126942
cst_id005958,sa_no058657
cst_id005958,sa_no141919
cst_id005958,sa_no106837
cst_id042464,sa_no008646
cst_id042464,sa_no011670
cst_id015286,sa_no131424
cst_id057943,sa_no037396
cst_id047462,sa_no041744
cst_id047462,sa_no140985
cst_id029335,sa_no089607
cst_id020407,sa_no126562
cst_id020407,sa_no108665
cst_id001404,sa_no021862
cst_id017249,sa_no116340
cst_id017249,sa_no064912
cst_id022940,sa_no092402
cst_id022940,sa_no123654
cst_id046734,sa_no041560
cst_id000229,sa_no000831
cst_id000229,sa_no003557
cst_id009280,sa_no071480
cst_id015877,sa_no056287
cst_id015877,sa_no147887
cst_id061411,sa_no095788
cst_id061411,sa_no015229
cst_id043078,sa_no088889
cst_id023224,sa_no119255
cst_id039239,sa_no098300
cst_id039239,sa_no079637
cst_id039239,sa_no113012
cst_id039239,sa_no087837
cst_id004092,sa_no014423
cst_id004092,sa_no052753
cst_id022650,sa_no106776
cst_id022650,sa_no059394
cst_id022650,sa_no059210
cst_id033465,sa_no113613
cst_id026477,sa_no105279
cst_id026477,sa_no105345
cst_id026477,sa_no053702
cst_id026477,sa_no105272
cst_id040029,sa_no139294
cst_id040029,sa_no004619
cst_id040029,sa_no024619
cst_id040029,sa_no139266
cst_id040029,sa_no137179
cst_id040029,sa_no128521
cst_id040029,sa_no109306
cst_id040029,sa_no137178
cst_id063642,sa_no080349
cst_id069879,sa_no112486
cst_id033170,sa_no058787
cst_id033170,sa_no005785
cst_id033170,sa_no059093
cst_id033170,sa_no005222
cst_id033170,sa_no084165
cst_id069028,sa_no002323
cst_id069028,sa_no033228
cst_id069028,sa_no096994
cst_id052884,sa_no014418
cst_id002930,sa_no044170
cst_id036533,sa_no076266
cst_id036533,sa_no035571
cst_id039237,sa_no106304
cst_id057391,sa_no117074
cst_id041266,sa_no056472
cst_id027596,sa_no138999
cst_id027596,sa_no141288
cst_id036933,sa_no016651
cst_id036933,sa_no041136
cst_id036933,sa_no115612
cst_id036933,sa_no058357
cst_id036933,sa_no011696
cst_id060706,sa_no093643
cst_id021491,sa_no055826
cst_id021491,sa_no006600
cst_id021491,sa_no016937
cst_id022952,sa_no073900
cst_id022952,sa_no135899
cst_id043068,sa_no115055
cst_id043068,sa_no096154
cst_id023381,sa_no132821
cst_id023381,sa_no132608
cst_id023381,sa_no132478
cst_id023381,sa_no053248
cst_id044898,sa_no033094
cst_id044898,sa_no129582
cst_id035347,sa_no099942
cst_id054429,sa_no038640
cst_id047082,sa_no136698
cst_id047082,sa_no127240
cst_id047082,sa_no136692
cst_id027203,sa_no058740
cst_id027203,sa_no023264
cst_id027203,sa_no023727
cst_id027203,sa_no020088
cst_id027203,sa_no022901
cst_id027203,sa_no017270
cst_id027203,sa_no017267
cst_id027203,sa_no017266
cst_id027203,sa_no017269
cst_id027203,sa_no020089
cst_id027203,sa_no017490
cst_id025271,sa_no087468
cst_id025271,sa_no087495
cst_id018541,sa_no101194
cst_id018541,sa_no013841
cst_id050138,sa_no072158
cst_id050138,sa_no001619
cst_id042385,sa_no076124
cst_id019202,sa_no109606
cst_id027475,sa_no002492
cst_id027475,sa_no064782
cst_id027475,sa_no001493
cst_id034699,sa_no015889
cst_id041888,sa_no140865
cst_id046865,sa_no026042
cst_id046865,sa_no110789
cst_id019254,sa_no017594
cst_id019254,sa_no051682
cst_id019254,sa_no114163
cst_id019254,sa_no051608
cst_id019254,sa_no086711
cst_id019254,sa_no024103
cst_id021320,sa_no039625
cst_id021320,sa_no138193
cst_id021320,sa_no104761
cst_id021320,sa_no044231
cst_id054565,sa_no117973
cst_id049726,sa_no069413
cst_id049726,sa_no094679
cst_id049726,sa_no138558
cst_id045709,sa_no102358
cst_id057653,sa_no020823
cst_id057653,sa_no110047
cst_id040258,sa_no094411
cst_id040258,sa_no070223
cst_id041220,sa_no098213
cst_id041220,sa_no016119
cst_id039348,sa_no060670
cst_id039348,sa_no043823
cst_id039348,sa_no018783
cst_id024796,sa_no124720
cst_id009828,sa_no092663
cst_id009828,sa_no092656
cst_id009828,sa_no092641
cst_id009828,sa_no074459
cst_id031060,sa_no084590
cst_id031060,sa_no050433
cst_id046659,sa_no106130
cst_id046659,sa_no009905
cst_id013283,sa_no059313
cst_id034926,sa_no068629
cst_id034926,sa_no137011
cst_id021499,sa_no035256
cst_id021499,sa_no073739
cst_id042424,sa_no132868
cst_id042424,sa_no043327
cst_id042424,sa_no047043
cst_id048792,sa_no020971
cst_id026724,sa_no077123
cst_id004747,sa_no085313
cst_id035384,sa_no097824
cst_id014470,sa_no123415
cst_id014470,sa_no056746
cst_id014470,sa_no056839
cst_id014470,sa_no056843
cst_id014470,sa_no123562
cst_id014470,sa_no056845
cst_id059142,sa_no064179
cst_id060630,sa_no068134
cst_id060630,sa_no047073
cst_id060630,sa_no002508
cst_id060630,sa_no024953
cst_id038284,sa_no079022
cst_id038284,sa_no088006
cst_id038284,sa_no014650
cst_id061356,sa_no127085
cst_id061356,sa_no111379
cst_id047567,sa_no010310
cst_id005250,sa_no050212
cst_id052955,sa_no054570
cst_id052955,sa_no054569
cst_id052955,sa_no128328
cst_id045589,sa_no106670
cst_id045589,sa_no067996
cst_id045589,sa_no062528
cst_id045589,sa_no068001
cst_id045589,sa_no067998
cst_id044650,sa_no113359
cst_id044650,sa_no057105
cst_id042187,sa_no034526
cst_id042187,sa_no023479
cst_id042187,sa_no084747
cst_id042187,sa_no074667
cst_id042187,sa_no015160
cst_id042187,sa_no049315
cst_id014669,sa_no052686
cst_id028227,sa_no045212
cst_id028227,sa_no083786
cst_id000551,sa_no115521
cst_id000551,sa_no046058
cst_id000551,sa_no003463
cst_id000551,sa_no115520
cst_id000551,sa_no001806
cst_id000551,sa_no115537
cst_id000551,sa_no139665
cst_id000551,sa_no115530
cst_id000551,sa_no139666
cst_id028214,sa_no120501
cst_id028214,sa_no123939
cst_id024668,sa_no045046
cst_id024668,sa_no110509
cst_id024668,sa_no059471
cst_id003886,sa_no137688
cst_id003886,sa_no086411
cst_id009779,sa_no114712
cst_id009779,sa_no074193
cst_id009779,sa_no074169
cst_id004741,sa_no114791
cst_id004741,sa_no054758
cst_id001119,sa_no003587
cst_id001119,sa_no120227
cst_id005552,sa_no057058
cst_id027048,sa_no130768
cst_id027048,sa_no007335
cst_id028206,sa_no030167
cst_id011602,sa_no083613
cst_id041096,sa_no126354
cst_id061517,sa_no027603
cst_id014776,sa_no090890
cst_id014776,sa_no125018
cst_id005683,sa_no141577
cst_id005683,sa_no057658
cst_id005683,sa_no127354
cst_id057483,sa_no051357
cst_id061202,
cst_id014518,sa_no036908
cst_id014518,sa_no019688
cst_id014518,sa_no093000
cst_id014518,sa_no123580
cst_id014518,sa_no008126
cst_id021085,sa_no058882
cst_id062555,sa_no137471
cst_id062555,sa_no144726
cst_id062555,sa_no019997
cst_id062555,sa_no017814
cst_id062555,sa_no017819
cst_id062555,sa_no137472
cst_id062555,sa_no137461
cst_id062555,sa_no020001
cst_id045386,sa_no097413
cst_id045386,sa_no131056
cst_id045386,sa_no097371
cst_id045386,sa_no091231
cst_id023169,sa_no067378
cst_id023169,sa_no066458
cst_id044815,sa_no110136
cst_id030576,sa_no117635
cst_id030576,sa_no144728
cst_id030576,sa_no144770
cst_id030576,sa_no136086
cst_id046658,sa_no112257
cst_id041013,sa_no102905
cst_id043483,sa_no115347
cst_id008111,sa_no066463
cst_id057579,sa_no086769
cst_id048858,sa_no144444
cst_id064297,sa_no101845
cst_id008150,sa_no066763
cst_id008150,sa_no066716
cst_id052062,sa_no098368
cst_id052062,sa_no039069
cst_id043981,sa_no050422
cst_id017933,sa_no136340
cst_id017933,sa_no136397
cst_id016191,sa_no101330
cst_id039962,sa_no010617
cst_id039962,sa_no099565
cst_id058493,sa_no012528
cst_id058493,sa_no063824
cst_id018741,sa_no061243
cst_id018741,sa_no074832
cst_id018741,sa_no132685
cst_id012754,sa_no089736
cst_id012754,sa_no089735
cst_id012754,sa_no089771
cst_id012754,sa_no002781
cst_id015950,sa_no009375
cst_id015950,sa_no141356
cst_id076710,sa_no035125
cst_id065818,sa_no128733
cst_id065818,sa_no095801
cst_id019601,sa_no081714
cst_id074762,sa_no018176
cst_id001103,sa_no052398
cst_id001103,sa_no015604
cst_id001103,sa_no139382
cst_id055831,sa_no096118
cst_id055831,sa_no063285
cst_id035256,sa_no058593
cst_id029871,sa_no096043
cst_id029871,sa_no082836
cst_id067152,sa_no084816
cst_id069245,sa_no132712
cst_id044924,sa_no107907
cst_id036441,sa_no095371
cst_id026992,sa_no123933
cst_id026992,sa_no123934
cst_id069384,sa_no119288
cst_id007760,sa_no064907
cst_id011591,sa_no083592
cst_id011591,sa_no084770
cst_id011591,sa_no070014
cst_id011591,sa_no083566
cst_id059363,sa_no066938
cst_id064168,sa_no111721
cst_id064168,sa_no112481
cst_id024559,sa_no089970
cst_id024559,sa_no066640
cst_id035221,sa_no111342
cst_id035221,sa_no138921
cst_id024325,sa_no004586
cst_id015457,sa_no099551
cst_id015457,sa_no083540
cst_id015457,sa_no133675
cst_id015457,sa_no027764
cst_id036870,sa_no109055
cst_id036870,sa_no011500
cst_id044511,sa_no084051
cst_id028888,sa_no012116
cst_id040167,sa_no066407
cst_id011427,sa_no082752
cst_id031404,sa_no086496
cst_id031404,sa_no077701
cst_id060289,sa_no098463
cst_id054391,sa_no109884
cst_id054391,sa_no091342
cst_id007336,sa_no062967
cst_id044992,sa_no132917
cst_id044992,sa_no132901
cst_id044992,sa_no006447
cst_id047724,sa_no101390
cst_id043527,sa_no013983
cst_id043527,sa_no008797
cst_id043527,sa_no119194
cst_id043527,sa_no024864
cst_id053678,sa_no145432
cst_id027334,sa_no076576
cst_id027334,sa_no108500
cst_id027334,sa_no094292
cst_id036238,sa_no142970
cst_id053723,sa_no138942
cst_id013116,sa_no119808
cst_id031348,sa_no085594
cst_id019246,sa_no111358
cst_id022614,sa_no060658
cst_id058581,sa_no103712
cst_id029376,sa_no137277
cst_id053776,sa_no134410
cst_id017335,sa_no053556
cst_id059588,sa_no122548
cst_id059588,sa_no145698
cst_id041375,sa_no098280
cst_id019196,sa_no116885
cst_id019196,sa_no112192
cst_id019196,sa_no126822
cst_id019196,sa_no126909
cst_id057334,sa_no103474
cst_id023879,sa_no015516
cst_id023879,sa_no108474
cst_id052331,sa_no089191
cst_id052331,sa_no022751
cst_id046554,sa_no070018
cst_id045186,sa_no011584
cst_id045186,sa_no147363
cst_id045186,sa_no063986
cst_id034261,sa_no026515
cst_id034261,sa_no055965
cst_id028275,sa_no053696
cst_id028275,sa_no051994
cst_id000856,sa_no056841
cst_id036686,sa_no014408
cst_id030607,sa_no057519
cst_id034791,sa_no133723
cst_id034791,sa_no133749
cst_id034791,sa_no076288
cst_id003439,sa_no050636
cst_id003439,sa_no050767
cst_id072721,sa_no004795
cst_id061286,sa_no047000
cst_id061286,sa_no057603
cst_id009713,sa_no073870
cst_id003198,sa_no048263
cst_id068390,sa_no133962
cst_id006753,
cst_id070083,sa_no056553
cst_id043170,sa_no030766
cst_id043170,sa_no103770
cst_id009533,sa_no073009
cst_id009533,sa_no146718
cst_id016962,sa_no001213
cst_id016962,sa_no080438
cst_id064997,sa_no103604
cst_id005288,sa_no030097
cst_id005288,sa_no140559
cst_id056028,sa_no027984
cst_id019603,sa_no077687
cst_id035134,sa_no108815
cst_id035134,sa_no062102
cst_id048906,sa_no099229
cst_id053528,sa_no049578
cst_id053528,sa_no125589
cst_id030105,sa_no124782
cst_id030633,sa_no022715
cst_id030633,sa_no080929
cst_id030633,sa_no049980
cst_id030633,sa_no074704
cst_id013472,sa_no119030
cst_id058178,sa_no021664
cst_id009943,sa_no075270
cst_id026051,sa_no000926
cst_id026051,sa_no133956
cst_id005417,sa_no118678
cst_id005417,sa_no100928
cst_id005417,sa_no115887
cst_id005417,sa_no078380
cst_id005417,sa_no087319
cst_id005417,sa_no144067
cst_id005417,sa_no101239
cst_id005417,sa_no101154
cst_id005417,sa_no101555
cst_id005417,sa_no101228
cst_id005417,sa_no101209
cst_id005417,sa_no145306
cst_id005417,sa_no145317
cst_id005417,sa_no145307
cst_id076500,sa_no031271
cst_id057006,sa_no085201
cst_id019191,sa_no128335
cst_id033416,sa_no040440
cst_id033416,sa_no036137
cst_id024569,sa_no105313
cst_id024569,sa_no083484
cst_id022363,sa_no137249
cst_id027341,sa_no058081
cst_id037728,sa_no114882
cst_id048962,sa_no055202
cst_id031289,sa_no017935
cst_id031289,sa_no051724
cst_id031289,sa_no105224
cst_id040615,sa_no082666
cst_id055223,sa_no036122
cst_id045578,sa_no134816
cst_id054418,sa_no089450
cst_id001235,sa_no123239
cst_id001235,sa_no065230
cst_id001235,sa_no122981
cst_id003008,sa_no045593
cst_id061125,sa_no043598
cst_id061125,sa_no086813
cst_id061125,sa_no086492
cst_id061125,sa_no043597
cst_id067932,sa_no122573
cst_id022992,sa_no074121
cst_id022992,sa_no015795
cst_id012840,sa_no027939
cst_id012840,sa_no008404
cst_id012840,sa_no090258
cst_id012840,sa_no090236
cst_id021733,sa_no086520
cst_id021733,sa_no033714
cst_id027605,sa_no075499
cst_id016374,sa_no054864
cst_id016374,sa_no082813
cst_id016374,sa_no082780
cst_id016374,sa_no058537
cst_id016374,sa_no143319
cst_id016374,sa_no058534
cst_id016374,sa_no000806
cst_id002450,sa_no036523
cst_id002450,sa_no028922
cst_id018320,sa_no099291
cst_id019020,sa_no085537
cst_id025968,sa_no020399
cst_id025968,sa_no056082
cst_id043737,sa_no149278
cst_id043737,sa_no149298
cst_id043737,sa_no070369
cst_id043737,sa_no149300
cst_id050406,sa_no113851
cst_id059495,sa_no129600
cst_id048844,sa_no118800
cst_id026887,sa_no089074
cst_id000343,sa_no061410
cst_id000343,sa_no123333
cst_id000343,sa_no048130
cst_id000343,sa_no045834
cst_id000343,sa_no000271
cst_id066561,sa_no148560
cst_id031200,sa_no139538
cst_id034011,sa_no136074
cst_id034011,sa_no007489
cst_id012239,sa_no087123
cst_id014789,sa_no051833
cst_id026370,sa_no068538
cst_id063065,sa_no012161
cst_id063065,sa_no117353
cst_id032891,sa_no140667
cst_id032891,sa_no030158
cst_id032891,sa_no149314
cst_id032891,sa_no005470
cst_id015903,sa_no108980
cst_id018073,sa_no121608
cst_id013596,sa_no119671
cst_id021292,sa_no123872
cst_id024431,sa_no020471
cst_id024431,sa_no111823
cst_id006384,sa_no059999
cst_id006384,sa_no060116
cst_id006384,sa_no129497
cst_id060032,sa_no118006
cst_id023655,sa_no013067
cst_id006214,sa_no059419
cst_id006214,sa_no048264
cst_id006214,sa_no059575
cst_id043846,sa_no066507
cst_id032121,sa_no084862
cst_id032121,sa_no084887
cst_id043462,sa_no101412
cst_id010606,sa_no104632
cst_id059499,sa_no099307
cst_id065436,sa_no061646
cst_id032144,sa_no129504
cst_id032144,sa_no129758
cst_id032144,sa_no129449
cst_id036596,sa_no103675
cst_id005229,sa_no056156
cst_id005229,sa_no116562
cst_id005229,sa_no116518
cst_id005229,sa_no059180
cst_id005229,sa_no116689
cst_id005229,sa_no018763
cst_id006296,sa_no114277
cst_id006296,sa_no120894
cst_id036017,sa_no142979
cst_id036017,sa_no002338
cst_id035096,sa_no075887
cst_id035096,sa_no116319
cst_id060903,sa_no090920
cst_id077726,sa_no040986
cst_id063345,sa_no097118
cst_id005859,sa_no041768
cst_id005859,sa_no033101
cst_id005859,sa_no127930
cst_id005859,sa_no033078
cst_id005859,sa_no142045
cst_id005859,sa_no059758
cst_id005859,sa_no039788
cst_id005859,sa_no035201
cst_id005859,sa_no024374
cst_id005859,sa_no021985
cst_id005859,sa_no142092
cst_id005859,sa_no059755
cst_id005859,sa_no019321
cst_id017935,sa_no124026
cst_id047608,sa_no014748
cst_id047608,sa_no014965
cst_id020053,sa_no082711
cst_id065174,sa_no035724
cst_id065174,sa_no100272
